cd_sector;tx_sector_descr_nl;tx_sector_descr_fr;cd_sub_munty;tx_sub_munty_nl;tx_sub_munty_fr;tx_munty_dstr;cd_munty_refnis;tx_munty_descr_nl;tx_munty_descr_fr;cd_dstr_refnis;tx_adm_dstr_descr_nl;tx_adm_dstr_descr_fr;cd_prov_refnis;tx_prov_descr_nl;tx_prov_descr_fr;cd_rgn_refnis;tx_rgn_descr_nl;tx_rgn_descr_fr;MDRC;NAME_FRE;NAME_DUT
82005B310;ROUETTE-CENTRE;ROUETTE-CENTRE;82005B;LONGCHAMPS*;LONGCHAMPS*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005B390;CHAMPS-ROUETTE-HAB. DISP.;CHAMPS-ROUETTE-HAB. DISP.;82005B;LONGCHAMPS*;LONGCHAMPS*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005B40-;MANDE SAINT-ETIENNE - CENTRE;MANDE SAINT-ETIENNE - CENTRE;82005B;LONGCHAMPS*;LONGCHAMPS*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005B410;FLAMISOULE-CENTRE;FLAMISOULE-CENTRE;82005B;LONGCHAMPS*;LONGCHAMPS*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005B490;MANDE SAINT-ETIENNE-FLAMISOULE HABITATIONS DISPERSEES;MANDE SAINT-ETIENNE-FLAMISOULE HABITATIONS DISPERSEES;82005B;LONGCHAMPS*;LONGCHAMPS*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C00-;FLAMIERGE-CENTRE;FLAMIERGE-CENTRE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C01-;TRONLE;TRONLE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C09-;FLAMIERGE - HABITATIONS DISP.;FLAMIERGE - HABITATIONS DISP.;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C10-;SALLE-CENTRE;SALLE-CENTRE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C11-;TROIS-MONTS-CENTRE;TROIS-MONTS-CENTRE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C122;TROIS-MONTS EST;TROIS-MONTS EST;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C191;SALLE - TROIS-MONTS -HAB.DISP.;SALLE - TROIS-MONTS -HAB.DISP.;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C20-;GIVROULLE-CENTRE;GIVROULLE-CENTRE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C29-;GIVROULLE -HABITATIONS DISP.;GIVROULLE -HABITATIONS DISP.;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C30-;GIVRY-CENTRE;GIVRY-CENTRE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C31-;FRENET;FRENET;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C39-;GIVRY-HABITATIONS DISPERSEES;GIVRY-HABITATIONS DISPERSEES;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C40-;GIVES-CENTRE;GIVES-CENTRE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C49-;GIVES-HABITATIONS DISPERSEES;GIVES-HABITATIONS DISPERSEES;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C50-;WIGNY-CENTRE;WIGNY-CENTRE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C59-;WIGNY-HABITATIONS DISPERSEES;WIGNY-HABITATIONS DISPERSEES;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C60-;ROUMONT-CENTRE;ROUMONT-CENTRE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C681;MORIVILLE;MORIVILLE;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82005C69-;ROUMONT-HABITATIONS DISPERSEES;ROUMONT-HABITATIONS DISPERSEES;82005C;FLAMIERGE*;FLAMIERGE*;;82005;Bertogne;Bertogne;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A00-;FAUVILLERS-CENTRE;FAUVILLERS-CENTRE;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A09-;BARRIERE TRAQUEBOIS-HAB.DISP.;BARRIERE TRAQUEBOIS-HAB.DISP.;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A10-;BODANGE-CENTRE;BODANGE-CENTRE;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A19-;BODANGE-HABITATIONS DISPERSEES;BODANGE-HABITATIONS DISPERSEES;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A20-;MENUFONTAINE-CENTRE;MENUFONTAINE-CENTRE;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A21-;HOTTE-CENTRE;HOTTE-CENTRE;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A29-;MENUFONTAINE - HOTTE-HAB.DISP.;MENUFONTAINE - HOTTE-HAB.DISP.;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A30-;WISEMBACH-CENTRE;WISEMBACH-CENTRE;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009A39-;WISEMBACH - HABITATIONS DISP.;WISEMBACH - HABITATIONS DISP.;82009A;FAUVILLERS;FAUVILLERS;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009B00-;TINTANGE-CENTRE;TINTANGE-CENTRE;82009B;TINTANGE;TINTANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009B09-;TINTANGE - HABITATIONS DISP.;TINTANGE - HABITATIONS DISP.;82009B;TINTANGE;TINTANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009B100;WARNACH-CENTRE;WARNACH-CENTRE;82009B;TINTANGE;TINTANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009B190;WARNACH-HABITATIONS DISPERSEES;WARNACH-HABITATIONS DISPERSEES;82009B;TINTANGE;TINTANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C00-;HOLLANGE-CENTRE;HOLLANGE-CENTRE;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C09-;HOLLANGE - HABITATIONS DISP.;HOLLANGE - HABITATIONS DISP.;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C100;HONVILLE-CENTRE;HONVILLE-CENTRE;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C190;HONVILLE - HABITATIONS DISP.;HONVILLE - HABITATIONS DISP.;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C20-;STRAINCHAMPS BAS;STRAINCHAMPS BAS;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C212;STRAINCHAMPS HAUT;STRAINCHAMPS HAUT;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C291;STRAINCHAMPS - HAB. DISP.;STRAINCHAMPS - HAB. DISP.;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C30-;BURNON-CENTRE;BURNON-CENTRE;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C39-;BURNON-HABITATIONS DISPERSEES;BURNON-HABITATIONS DISPERSEES;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C40-;SAINLEZ-CENTRE;SAINLEZ-CENTRE;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C49-;SAINLEZ-HABITATIONS DISPERSEES;SAINLEZ-HABITATIONS DISPERSEES;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82009C59-;MALMAISON;MALMAISON;82009C;HOLLANGE;HOLLANGE;;82009;Fauvillers;Fauvillers;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
8201410PQ;RANDOUX;RANDOUX;820141;MODIFICATION DE LIMITE COMMUNALE;MODIFICATION DE LIMITE COMMUNALE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014A00-;HOUFFALIZE-CENTRE;HOUFFALIZE-CENTRE;82014A;HOUFFALIZE;HOUFFALIZE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014A01-;VILLE OUEST;VILLE OUEST;82014A;HOUFFALIZE;HOUFFALIZE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014A02-;VILLE NORD;VILLE NORD;82014A;HOUFFALIZE;HOUFFALIZE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014A09-;CHAMPS ET FORETS;CHAMPS ET FORETS;82014A;HOUFFALIZE;HOUFFALIZE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B00-;MABOMPRE-CENTRE;MABOMPRE-CENTRE;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B09-;RANDOUX-HABITATIONS DISPERSEES;RANDOUX-HABITATIONS DISPERSEES;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B10-;VELLEREUX-CENTRE;VELLEREUX-CENTRE;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B19-;VELLEREUX - HABITATIONS DISP.- MOULIN RAFSADAY;VELLEREUX - HABITATIONS DISP.- MOULIN RAFSADAY;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B20-;ENGREUX-CENTRE;ENGREUX-CENTRE;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B262;ADEPS - CERCLE NAUTIQUE;ADEPS - CERCLE NAUTIQUE;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B291;ENGREUX - HABITATIONS DISP.;ENGREUX - HABITATIONS DISP.;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B30-;BONNERUE-CENTRE;BONNERUE-CENTRE;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014B39-;BONNERUE - HABITATIONS DISP.;BONNERUE - HABITATIONS DISP.;82014B;MABOMPRE;MABOMPRE;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014C001;NADRIN-CENTRE;NADRIN-CENTRE;82014C;NADRIN;NADRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014C012;OLLOMONT;OLLOMONT;82014C;NADRIN;NADRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014C022;HEROU;HEROU;82014C;NADRIN;NADRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014C091;NADRIN-HABITATIONS DISPERSEES;NADRIN-HABITATIONS DISPERSEES;82014C;NADRIN;NADRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014C10-;FILLY-CENTRE;FILLY-CENTRE;82014C;NADRIN;NADRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014C19-;FILLY - HABITATIONS DISPERSEES;FILLY - HABITATIONS DISPERSEES;82014C;NADRIN;NADRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014D00-;WIBRIN-CENTRE;WIBRIN-CENTRE;82014D;WIBRIN;WIBRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014D09-;WIBRIN-HABITATIONS DISPERSEES;WIBRIN-HABITATIONS DISPERSEES;82014D;WIBRIN;WIBRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
82014D10-;ACHOUFFE-CENTRE;ACHOUFFE-CENTRE;82014D;WIBRIN;WIBRIN;;82014;Houffalize;Houffalize;82000;Arrondissement Bastenaken;Arrondissement de Bastogne;80000;Provincie Luxemburg;Province du Luxembourg;03000;Waals Gewest;Région wallonne;;;
