street_id_phaco;postal_id;street_FINAL_detected;langue_FINAL_detected;nom_propre_abv;mid_num;mid_x_31370;mid_y_31370;mid_cd_sector
4989;1200;Rue J Hoton;FR;1;29;153897;170719;21018A05-
4989;1200;J Hotonstraat;NL;1;29;153897;170719;21018A05-
4992;1200;M V-straat;NL;1;28;155974;171114;21018A87-
4995;1200;Rue F Mélard;FR;1;22;154123;170147;21018A02-
4995;1200;F Mélardstraat;NL;1;22;154123;170147;21018A02-
4996;1200;Place JB Carnoy;FR;1;15;155808;171195;21018A87-
4996;1200;JB Carnoyplein;NL;1;15;155808;171195;21018A87-
4998;1200;Avenue L Gribaumont;FR;1;115;153418;169927;21018A512
4998;1200;L Gribaumontlaan;NL;1;115;153418;169927;21018A512
5002;1200;Rue L Bobesco;FR;1;7;154819;170881;21018A33-
5002;1200;L Bobescostraat;NL;1;7;154819;170881;21018A33-
5008;1200;Avenue M Thiry;FR;1;77;154626;171773;21018A3MJ
5008;1200;M Thirylaan;NL;1;77;154626;171773;21018A3MJ
5012;1200;Allée P Levie;FR;1;1;154968;170108;21018A19-
5012;1200;P Leviepad;NL;1;1;154968;170108;21018A19-
5014;1200;Venelle G Désir;FR;1;5;154684;171422;21018A311
5014;1200;G Désirsteeg;NL;1;5;154684;171422;21018A311
5019;1200;Clos A Stassart;FR;1;3;155488;169951;21018A12-
5019;1200;A Stassartgaarde;NL;1;3;155488;169951;21018A12-
5035;1200;Avenue R de Meester;FR;1;22;153571;170320;21018A04-
5035;1200;R de Meesterlaan;NL;1;22;153571;170320;21018A04-
5036;1200;Avenue J Monnet;FR;1;12;154419;171663;21018A3MJ
5036;1200;J Monnetlaan;NL;1;12;154419;171663;21018A3MJ
5040;1200;Rue Abbé J Heymans;FR;1;16;154071;170956;21018A30-
5040;1200;Priester J Heymansstraat;NL;1;16;154071;170956;21018A30-
5043;1200;Place JB Degrooff;FR;1;5;153029;170323;21018A20-
5043;1200;JB Degrooffplein;NL;1;5;153029;170323;21018A20-
5046;1200;Avenue J Laudy;FR;1;19;153622;169950;21018A512
5046;1200;J Laudylaan;NL;1;19;153622;169950;21018A512
5052;1200;Avenue L Tombu;FR;1;10;153316;170242;21018A21-
5052;1200;L Tombulaan;NL;1;10;153316;170242;21018A21-
5069;1200;Avenue E Tytgat;FR;1;16;153737;169961;21018A512
5069;1200;E Tytgatlaan;NL;1;16;153737;169961;21018A512
5070;1200;Avenue E Mounier;FR;1;52;156002;171218;21018A87-
5070;1200;E Mounierlaan;NL;1;52;156002;171218;21018A87-
5071;1200;Avenue E Vandervelde;FR;1;57;155358;170774;21018A83-
5071;1200;E Vanderveldelaan;NL;1;57;155358;170774;21018A83-
5076;1200;Avenue E Speeckaert;FR;1;78;153457;170851;21018A61-
5076;1200;E Speeckaertlaan;NL;1;78;153457;170851;21018A61-
5085;1200;Avenue R Dalechamp;FR;1;41;153174;170846;21018A62-
5085;1200;R Dalechamplaan;NL;1;41;153174;170846;21018A62-
5089;1200;Clos A Lagasse;FR;1;3;155628;169919;21018A12-
5089;1200;A Lagassegaarde;NL;1;3;155628;169919;21018A12-
5091;1200;Avenue de la F de Blé;FR;1;8;156276;170669;21018A84-
5092;1200;Place de la F de Blé;FR;1;4;156279;170600;21018A84-
5096;1200;Clos J Van Ryn;FR;1;4;155542;170041;21018A12-
5096;1200;J Van Ryngaarde;NL;1;4;155542;170041;21018A12-
5103;1200;Avenue O Jespers;FR;1;27;154999;172041;21018A35-
5103;1200;O Jesperslaan;NL;1;27;154999;172041;21018A35-
5111;1200;Avenue A Jonnart;FR;1;42;152404;170325;21018A72-
5111;1200;A Jonnartlaan;NL;1;42;152404;170325;21018A72-
5122;1200;Avenue J Roch Collon;FR;1;30;153903;169977;21018A02-
5122;1200;J Roch Collonlaan;NL;1;30;153903;169977;21018A02-
5124;1200;Avenue V Gilsoul;FR;1;44;153495;170130;21018A031
5124;1200;V Gilsoullaan;NL;1;44;153495;170130;21018A031
5128;1200;Avenue M la Misérable;FR;1;9;155518;170860;21018A83-
5131;1200;Avenue G Maerckaert;FR;1;22;155644;170440;21018A81-
5131;1200;G Maerckaertlaan;NL;1;22;155644;170440;21018A81-
5132;1200;Avenue C de Thiennes;FR;1;67;154483;170385;21018A01-
5132;1200;C de Thienneslaan;NL;1;67;154483;170385;21018A01-
5134;1200;Avenue J Brel;FR;1;39;154589;171062;21018A43-
5134;1200;J Brellaan;NL;1;39;154589;171062;21018A43-
5140;1200;Avenue M Devienne;FR;1;29;155677;170580;21018A81-
5140;1200;M Deviennelaan;NL;1;29;155677;170580;21018A81-
5145;1200;Rue G Rency;FR;1;18;152837;170758;21018A24-
5145;1200;G Rencystraat;NL;1;18;152837;170758;21018A24-
5146;1200;Avenue C Montald;FR;1;68;153655;170180;21018A031
5146;1200;C Montaldlaan;NL;1;68;153655;170180;21018A031
5147;1200;Clos M Fonteyne;FR;1;24;155875;169997;21018A12-
5147;1200;M Fonteynegaarde;NL;1;24;155875;169997;21018A12-
5151;1200;Avenue A Dumont;FR;1;17;155990;170687;21018A84-
5151;1200;A Dumontlaan;NL;1;17;155990;170687;21018A84-
5154;1200;Rue L Jasmin;FR;1;19;155110;169806;21018A13-
5154;1200;L Jasminstraat;NL;1;19;155110;169806;21018A13-
5158;1200;Avenue G Mullie;FR;1;26;154357;171074;21018A30-
5158;1200;G Mullielaan;NL;1;26;154357;171074;21018A30-
5169;1200;Square J Hanse;FR;1;2;155732;171159;21018A87-
5169;1200;J Hansesquare;NL;1;2;155732;171159;21018A87-
5181;1200;Avenue H Lafontaine;FR;1;25;155064;172078;21018A35-
5181;1200;H Lafontainelaan;NL;1;25;155064;172078;21018A35-
5186;1200;Rue Lieutenant F Wampach;FR;1;20;153359;170377;21018A20-
5186;1200;Luitenant F Wampachstraat;NL;1;20;153359;170377;21018A20-
5188;1200;Avenue G Henri;FR;1;285;153107;170376;21018A20-
5188;1200;G Henrilaan;NL;1;285;153107;170376;21018A20-
5192;1200;Avenue JF Debecker;FR;1;92;155492;170523;21018A81-
5192;1200;JF Debeckerlaan;NL;1;92;155492;170523;21018A81-
5193;1200;Rue F Debelder;FR;1;16;153919;170428;21018A04-
5193;1200;F Debelderstraat;NL;1;16;153919;170428;21018A04-
5194;1200;Avenue H Hoover;FR;1;180;153023;170992;21018A62-
5194;1200;H Hooverlaan;NL;1;180;153023;170992;21018A62-
5208;4970;Rue L Crismer;FR;1;2;261489;121921;63073A010
5214;4970;Rue M Nisen;FR;1;19;263913;129049;63073B10-
5215;4970;Rue H Massange;FR;1;9;260977;121469;63073A00-
5219;4970;Place E Grandprez;FR;1;7;260678;121244;63073A03-
5265;4970;Avenue F Nicolay;FR;1;14;261229;121679;63073A00-
5267;4970;Avenue G Apollinaire;FR;1;10;260374;121279;63073A912
5271;4970;Avenue A Grégoire;FR;1;9;260566;121185;63073A03-
5280;4970;Rue A Counson;FR;1;87;261720;127237;63073B090
5281;4970;Avenue C Grandprez;FR;1;11;260649;121201;63073A03-
5334;4970;Avenue P Clerdent;FR;1;24;257420;121328;63073A81-
5337;4970;Rue G Dewalque;FR;1;12;261080;121301;63073A00-
5341;4970;Rue E Goedert;FR;1;8;262340;128270;63073B001
5385;4970;Place E Jamar;FR;1;1;262389;128308;63073B001
5395;4850;Rue Vicaire J Arnolds;FR;1;12;262731;156458;63088C090
5416;4850;Rue A de Lasaulx;FR;1;11;264302;158080;63088B00-
5428;4850;Rue H Denis;FR;1;21;262158;156390;63088C000
5436;4850;Place A Franck;FR;1;1;264947;159065;63088B100
5437;4850;Rue G Demoulin;FR;1;67;262881;156863;63088C000
5476;1341;avenue P Warnant;FR;1;15;163630;149223;25121B101
5477;1341;rue J Coppens;FR;1;7;163025;150426;25121B191
5480;1341;rue J de Mons;FR;1;NA;NA;NA;NA
5484;1341;rue J Destrée;FR;1;16;163057;150339;25121B191
5498;1341;rue M Curie;FR;1;5;162944;150429;25121B191
5500;1341;rue E Berthet;FR;1;24;163860;149952;25121B101
5509;1341;rue F Defnet;FR;1;15;162881;150344;25121B191
5512;1341;rue F Ferrer;FR;1;3;163593;150074;25121B101
5551;1341;rue A Masson;FR;1;10;163120;150475;25121B191
5595;1340;avenue R Schuman;FR;1;8;162564;151179;25121A20-
5602;1340;avenue R Jurdant;FR;1;31;162560;151274;25121A212
5609;1340;avenue P Delvaux;FR;1;9;164333;150946;25121A10-
5611;1340;clos M Doudouye;FR;1;14;165476;150310;25121A322
5621;1340;clos R François;FR;1;2;163801;151278;25121A20-
5626;1340;clos R Costard;FR;1;8;163067;150806;25121A20-
5628;1340;place du Père B Reynders;FR;1;8;163081;151408;25121A20-
5673;1340;rue R Goffin;FR;1;3;163751;150320;25121A00-
5683;1340;avenue A Bontemps;FR;1;12;163804;151040;25121A02-
5697;1340;avenue C Plantin;FR;1;11;162856;151332;25121A20-
5710;1340;place S Boudringhien;FR;1;2;164980;150489;25121A11-
5742;1340;place A Hancre;FR;1;2;165081;150713;25121A120
5752;1460;Rue A Brancart;FR;1;48;139756;145968;25044C10-
5762;1460;Rue C Catala;FR;1;43;139166;148290;25044C00-
5799;1460;Rue G Vervueren;FR;1;18;138305;147563;25044C01-
5800;1460;Rue F Simon;FR;1;7;138904;147887;25044C00-
5801;1460;Rue E Montoisy;FR;1;3;142183;148484;25044A01-
5802;1460;Rue E Bierny;FR;1;21;138539;148003;25044C00-
5803;1460;Rue E Vandervelde;FR;1;29;138668;147735;25044C00-
5804;1460;Rue E Nils;FR;1;14;138562;147275;25044C01-
5822;1460;Rue M Brancart;FR;1;22;138288;146733;25044C091
5828;1460;Rue J Jolly;FR;1;24;143132;148672;25044A091
5848;1460;Rue R Bachelart;FR;1;22;138461;147254;25044C01-
5889;4607;Avenue A Ier;FR;1;27;245575;156411;62027A000
5906;4607;Résidence E Nizet;FR;1;17;245542;157374;62027A010
5907;4607;Résidence J Lambert;FR;1;32;244972;157190;62027A010
5909;4607;Rue J Muller;FR;1;81;247915;159391;62027C091
5913;4607;Rue F Delhaes;FR;1;20;245390;156363;62027A000
5914;4607;Rue F Henrotaux;FR;1;25;245800;156393;62027A000
5934;4607;Rue du Soldat J Dethier;FR;1;17;245932;156716;62027A000
5963;4728;A der Kirche;DE;1;5;267447;156778;63040C000
5978;4728;A der Helmüs;DE;1;15;267982;157574;63040C1AJ
6104;1457;Rue M au Broux;FR;1;18;174309;147578;25124C000
6119;1457;Cours G de Lérinnes;FR;1;3;175028;146198;25124C11-
6173;4608;Rue A Dekkers;FR;1;40;249518;159221;62027E010
6179;4608;Rue L Schmetz;FR;1;6;249143;159094;62027E010
6181;4608;Rue J Muller;FR;1;35;248419;159259;62027E000
6234;1332;Avenue A Ier;FR;1;234;159681;157351;25091B101
6245;1332;Rue JB Vandercam;FR;1;7;159464;156288;25091B00-
6246;1332;Rue JB Stouffs;FR;1;33;159184;155957;25091B00-
6274;1332;Rue J Desmet;FR;1;52;159410;157029;25091B101
6299;1332;Place R Becquevort;FR;1;6;160476;157170;25091B12-
6302;1332;Avenue H Hoover;FR;1;39;160211;157495;25091B12-
6307;1332;Sentier M Ladrière;FR;1;8;159747;156511;25091B00-
6313;1332;Avenue Lieutenant F Boon;FR;1;7;158344;157162;25091B01-
6316;1332;Place J Vanderbecken;FR;1;NA;NA;NA;NA
6320;1332;Rue C François Loos;FR;1;2;160140;156630;25091B101
6424;4840;Rue G Lennertz;FR;1;11;262757;151303;63084A030
6425;4840;Rue H Vieuxtemps;FR;1;7;262613;151347;63084A030
6428;4840;Rue G Delvoye;FR;1;27;263275;151620;63084A000
6463;4840;rue M Ferbeck;FR;1;13;263859;150881;63084A070
6498;4841;Rue L Crosset;FR;1;2;257799;148571;63084B39-
6570;4720;Rue C Cravatte;FR;1;6;266076;158117;63040A010
6570;4720;C Cravatte-Straße;DE;1;6;266076;158117;63040A010
6578;4600;Rue J Claessens;FR;1;13;243071;162871;62108E09-
6590;4600;Rue L Mayers;FR;1;15;241443;161474;62108E100
6592;4600;Rue G de Coune;FR;1;5;242580;161438;62108E00-
6598;4600;Rue G Simenon;FR;1;11;243019;158912;62108A222
6622;4600;Rue M Popelin;FR;1;7;243750;156852;62108B00-
6626;4600;Rue M Martin;FR;1;30;244706;159693;62108A112
6636;4600;Rue M Gritte;FR;1;12;242975;162571;62108E010
6664;4600;Rue P Deby;FR;1;18;244213;156745;62108B012
6747;4600;Promenade L Meurice;FR;1;NA;NA;NA;NA
6773;4600;Rue E Verhaeren;FR;1;36;242616;159614;62108A200
6798;6900;Rue E Debatty;FR;1;9;216855;97314;83034D00-
6800;6900;Rue E Demelenne;FR;1;2;219447;103047;83034A315
6810;6900;Rue F Lefèvre;FR;1;18;217262;97682;83034D01-
6813;6900;Rue E Herman;FR;1;16;215512;95662;83034E00-
6821;6900;Rue H Gouverneur;FR;1;12;219420;102915;83034A05-
6847;6900;Rue S Legrand;FR;1;13;215362;95893;83034E00-
6849;6900;Rue C Henin;FR;1;4;217964;99392;83034B212
6884;6900;Ilôt C Dourt;FR;1;4;219515;102225;83034A00-
6897;6900;Rue V Libert;FR;1;34;219112;102353;83034A04-
6902;6900;Rue V Orianne;FR;1;13;215774;96415;83034E02-
6917;6900;Rue L Henrotin;FR;1;8;217498;100009;83034B201
6920;6900;Rue ML Henin;FR;1;12;219378;102761;83034A05-
6922;6900;Rue J Jadot;FR;1;8;215547;95763;83034E00-
6924;6900;Rue J Henry;FR;1;4;225111;102322;83034B490
6927;6900;Rue J de Bohême;FR;1;6;219616;102333;83034A00-
6937;6900;Rue N Ulysse;FR;1;18;215617;96424;83034E02-
6979;6900;Rue A Feher;FR;1;6;215615;103173;83034C081
6984;6900;R. de la P St.-Hubert;FR;1;7;219116;101048;83034A10-
7130;6900;Rue de N 1944;FR;1;31;223644;103124;83034B40-
7150;4721;A den Eichen;DE;1;22;266760;158116;63040B012
7168;4721;Rue J Olbertz;FR;1;18;266847;157601;63040B081
7168;4721;J Olbertz-Straße;DE;1;18;266847;157601;63040B081
7182;4601;Rue M Beckers;FR;1;36;243070;154506;62108C10-
7196;4602;Rue J Lhoest;FR;1;7;241971;153467;62108D00-
7200;4602;Rue J Gérard;FR;1;10;242522;153045;62108D101
7216;4602;Rue P Andrien;FR;1;43;242026;153684;62108D020
7233;4602;Rue N Montrieux;FR;1;16;242026;153733;62108D020
7235;4602;Rue N Penay;FR;1;5;242444;152989;62108D101
7246;4602;Rue O Malchair;FR;1;2;242088;153542;62108D00-
7248;4602;Clos S Veil;FR;1;2;242435;152836;62108D101
7259;4602;Rue M Steenebrugen;FR;1;12;241692;152471;62108D180
7265;4602;Place L Capier;FR;1;2;241901;153494;62108D020
7266;4602;Place J Donnay;FR;1;8;241980;153406;62108D00-
7329;4845;Avenue H Pirenne;FR;1;NA;NA;NA;NA
7330;4845;Avenue F Jérôme;FR;1;27;259140;133000;63038B300
7331;4845;Avenue J Jongen;FR;1;91;262480;132887;63038B20-
7332;4845;Avenue J Gouders;FR;1;55;260591;134924;63038B000
7339;4845;Rue J Nicolas Hansoulle;FR;1;250;260961;135271;63038B000
7343;4845;Rue V Delrez;FR;1;25;258875;142380;63038A599
7351;4845;Place L Laurent;FR;1;2;263226;136048;63038B10-
7353;4845;Rue H Fonck;FR;1;11;263080;136053;63038B10-
7354;4845;Rue F Michoel;FR;1;198;260260;135130;63038B000
7363;4845;Rue A Beaupain;FR;1;11;260901;134890;63038B000
7375;4845;Rue V Schmitz;FR;1;3;259517;135171;63038B400
7445;4980;Avenue J Lejeune;FR;1;59;256635;118835;63086A00-
7450;4980;Rue W de Backer;FR;1;5;256761;119126;63086A00-
7481;4860;Rue J Sougnez;FR;1;24;252625;141767;63058C000
7484;4860;Rue L Mairlot;FR;1;36;252768;142317;63058C000
7486;4860;Venelle L Le Pas;FR;1;27;252130;139950;63058A020
7490;4860;Rue J Bouhy;FR;1;8;251755;140617;63058A00-
7491;4860;Rue H Halet;FR;1;41;251768;140869;63058A600
7492;4860;Avenue A Ier;FR;1;5;251755;140682;63058A00-
7493;4860;Rue J Simon;FR;1;18;251477;140455;63058A00-
7494;4860;Rue J Grandrath;FR;1;4;251279;141040;63058A600
7495;4860;Rue J Meunier;FR;1;8;252744;141849;63058C000
7498;4860;Rue J Solheid;FR;1;13;252561;142240;63058C090
7499;4860;Rue G Lemaire;FR;1;9;252624;142321;63058C090
7502;4860;Rue E Fairon;FR;1;7;252016;140434;63058A032
7504;4860;Rue E Pauquay;FR;1;6;252562;141938;63058C000
7505;4860;Rue E Vandervelde;FR;1;149;253384;141783;63058C10-
7506;4860;Rue F Jacob;FR;1;3;251577;140730;63058A01-
7507;4860;Rue F Defays;FR;1;25;251631;140176;63058A00-
7510;4860;Place C Fraipont;FR;1;4;251647;140084;63058A00-
7516;4860;Quai A Follet;FR;1;3;251719;140099;63058A00-
7518;4860;Rue P Hauzeur;FR;1;29;251522;140229;63058A00-
7520;4860;Rue R Legentil;FR;1;12;251852;140011;63058A020
7524;4860;Rue S Balau;FR;1;2;252020;140469;63058A032
7536;4860;Rue Lieutenant A Dressen;FR;1;5;251377;140677;63058A080
7538;4860;Rue L Formatin;FR;1;16;251669;140660;63058A00-
7540;4860;Rue L Biérin;FR;1;19;251096;140717;63058A600
7542;4860;Rue M Closset;FR;1;8;250538;142350;63058A5PA
7544;4860;Rue M Fikenne;FR;1;16;251135;139792;63058A080
7547;4860;Rue M Regnier;FR;1;8;251937;141089;63058A600
7552;4860;Rue C Fraipont;FR;1;6;251684;140115;63058A00-
7559;4860;Rue A Brabant;FR;1;55;251429;140353;63058A00-
7561;4860;Rue A Franssen;FR;1;5;252518;142040;63058C000
7563;4860;Rue A Drèze;FR;1;20;252142;139990;63058A020
7582;4860;Quai F Nicolaï;FR;1;15;251583;140783;63058A01-
7618;1473;Rue R Evrard;FR;1;8;155752;146927;25031F000
7620;1473;Avenue E Philippe;FR;1;5;156611;146889;25031F01-
7627;1473;Sentier M des Crolis;FR;1;2;156444;146684;25031F022
7637;1472;Rue L Séculier;FR;1;28;155214;144701;25031E01-
7659;1472;Rue A Ginion;FR;1;14;154258;143888;25031E000
7662;1472;Avenue H Semal;FR;1;35;155512;144627;25031E01-
7667;1472;Rue L Taburiaux;FR;1;14;155296;144316;25031E000
7668;1472;Rue A Gossiaux;FR;1;23;155288;144723;25031E01-
7669;1472;Square L Séculier;FR;1;8;155384;144613;25031E01-
7708;1350;Place A Dupont;FR;1;2;193704;153895;25120A10-
7728;1350;Rue E Looze;FR;1;15;194529;156159;25120A20-
7729;1350;Rue A Motte;FR;1;14;194322;155066;25120A012
7731;1350;Rue E Jadot;FR;1;8;194315;156208;25120A20-
7732;1350;Rue E Landeut;FR;1;24;192150;157131;25120G00-
7733;1350;Place J Grégoire;FR;1;3;193705;154334;25120A10-
7742;1350;Rue A Mathys;FR;1;20;191753;158240;25120G00-
7743;1350;Rue F Henrioulle;FR;1;8;191014;154911;25120F00-
7746;1350;Rue E Malevé;FR;1;7;194050;156217;25120A20-
7748;1350;Rue F Smeers;FR;1;13;192133;156924;25120G00-
7749;1350;Rue C Vandervost;FR;1;9;193522;158118;25120G01-
7751;1350;Rue H Collin;FR;1;20;194183;155066;25120A012
7752;1350;Rue C Haccourt;FR;1;17;193732;154671;25120A001
7753;1350;Rue H Grenier;FR;1;49;193382;153659;25120A10-
7756;1350;Rue Brigadier L Mélard;FR;1;51;191768;152770;25120C010
7779;1350;Rue L Jacquemin;FR;1;34;194266;155836;25120A20-
7780;1350;Rue L Lambert;FR;1;32;192390;157520;25120G00-
7781;1350;Rue J Ovart;FR;1;5;191691;158209;25120G00-
7782;1350;Rue L Gramme;FR;1;53;189925;154804;25120F109
7783;1350;Rue J Willems;FR;1;6;191543;152443;25120C00-
7784;1350;Rue J Hagnoul;FR;1;41;193859;154726;25120A001
7785;1350;Rue J Jadot;FR;1;59;194039;153737;25120A10-
7786;1350;Rue J Schepers;FR;1;8;193734;158128;25120G01-
7787;1350;Rue H Vannier;FR;1;8;192251;156776;25120G00-
7788;1350;Rue J Boulanger;FR;1;23;192157;157601;25120G00-
7789;1350;Rue Sergent L Charlier;FR;1;4;191396;152434;25120C00-
7797;1350;Rue P Renard;FR;1;28;191799;157777;25120G00-
7798;1350;Rue L Michotte;FR;1;13;194593;156029;25120A20-
7816;1350;Rue S Bawin;FR;1;43;193815;154988;25120A001
7873;1350;Avenue H Pirard;FR;1;9;194352;156153;25120A20-
7876;1350;Avenue A Drossart;FR;1;29;191572;152476;25120C00-
7878;1350;Avenue E Vandervelde;FR;1;68;194083;155384;25120A001
7882;1350;Avenue A Stas;FR;1;21;190967;152994;25120C010
7936;1470;Rue E Lutte;FR;1;13;155848;144534;25031A00-
7937;1470;Rue E Vandevandel;FR;1;25;155687;144669;25031A00-
7943;1470;Chemin P d'Aye;FR;1;3;160289;147488;25031H110
7976;1470;Rue L Lalieux;FR;1;8;155905;144778;25031A01-
7978;1470;Drève M Henriette;FR;1;1;161761;148109;25031H120
7979;1470;Rue J Mintens;FR;1;10;155852;144342;25031A00-
7981;1470;Rue J Berger;FR;1;49;155560;144283;25031A00-
7989;1470;Drève P Laruelle;FR;1;15;156513;140398;25031B122
8002;1470;Avenue H Semal;FR;1;13;155591;144461;25031A00-
8006;1470;Rue A Lainé;FR;1;5;155606;144407;25031A00-
8007;1470;Rue N Lebrun;FR;1;14;155442;144127;25031A00-
8046;1348;avenue P Holoffe;FR;1;NA;NA;NA;NA
8048;1348;avenue M Maeterlinck;FR;1;20;167040;150275;25121A6AJ
8054;1348;rue J Hanse;FR;1;1;167175;150148;25121A6AJ
8055;1348;rue J Haust;FR;1;3;167136;150111;25121A6AJ
8056;1348;rue J Froissart;FR;1;6;167127;150201;25121A6AJ
8058;1348;rue H Michaux;FR;1;5;167040;150227;25121A6AJ
8062;1348;boucle J de Nivelles;FR;1;3;167153;151319;25121A703
8072;1348;rue L de Geer;FR;1;2;168132;150724;25121D272
8076;1348;rue M Thiry;FR;1;NA;NA;NA;NA
8085;1348;rue M de Ghelderode;FR;1;17;167111;149961;25121A6AJ
8086;1348;rue M Grevisse;FR;1;5;167184;150123;25121A6AJ
8087;1348;rue M Gevers;FR;1;8;166900;150148;25121A6AJ
8089;1348;rue M d'Oignies;FR;1;68;167689;151682;25121D291
8091;1348;rue M Yourcenar;FR;1;10;167112;150301;25121A6AJ
8102;1348;rue R Magritte;FR;1;11;167104;150596;25121A608
8114;1348;rue V Horta;FR;1;41;166771;150414;25121A6AJ
8195;1348;place J Lariguette;FR;1;5;167251;151506;25121A806
8205;1348;rue E Goes;FR;1;5;167659;150518;25121A525
8214;1348;place P de Coubertin;FR;1;2;166830;151158;25121A703
8218;1348;place L Pasteur;FR;1;2;167714;151043;25121A514
8221;1348;cours M Woitrin;FR;1;NA;NA;NA;NA
8224;1348;place R Magritte;FR;1;5;167095;150639;25121A608
8235;1348;cours C Gheude;FR;1;6;167315;151454;25121A806
8238;1348;place V Horta;FR;1;77;166883;150276;25121A6AJ
8244;1348;avenue A Fleming;FR;1;8;169018;150297;25121D272
8245;1348;avenue A Einstein;FR;1;9;168408;150564;25121D272
8249;1348;cours M d'Oignies;FR;1;39;167680;151586;25121A806
8266;1348;rue A Chavée;FR;1;6;166986;150182;25121A6AJ
8279;1348;fond J Pâques;FR;1;4;168750;150198;25121D272
8296;1348;rue A Haulotte;FR;1;32;161935;153235;25121C101
8298;1348;rue A Mockel;FR;1;7;166997;150068;25121A6AJ
8304;1348;avenue E Verhaeren;FR;1;20;166942;150142;25121A6AJ
8305;1348;chemin J Lariguette;FR;1;6;167300;151476;25121A806
8309;1348;rue C Meunier;FR;1;8;167171;150491;25121A608
8312;1348;avenue J Monnet;FR;1;1;167863;152118;25121D291
8314;1348;rue C de Loupoigne;FR;1;15;167481;151437;25121A806
8315;1348;avenue G Lemaître;FR;1;9;167928;151113;25121A536
8317;1348;chemin L Pasteur;FR;1;NA;NA;NA;NA
8318;1348;rue C De Coster;FR;1;NA;NA;NA;NA
8321;1348;voie du R Pays;FR;1;13;167480;150977;25121A402
8332;1342;clos E Ysaye;FR;1;6;164265;152153;25121C001
8336;1342;avenue P Holoffe;FR;1;16;161203;153286;25121C19-
8345;1342;rue X Charles;FR;1;10;164242;151598;25121C001
8346;1342;clos M Ancion;FR;1;11;164240;152468;25121C001
8349;1342;clos H Vieuxtemps;FR;1;6;164168;152056;25121C001
8350;1342;rue V Sténuit;FR;1;14;162365;153296;25121C101
8354;1342;clos R Germiat;FR;1;6;164468;152705;25121C2AJ
8356;1342;clos P Plan;FR;1;11;164631;152416;25121C2AJ
8362;1342;rue L Sablon;FR;1;11;164036;152495;25121C02-
8364;1342;rue L Delhaize;FR;1;20;164160;152856;25121C02-
8365;1342;rue L Dekaise;FR;1;16;163067;152619;25121C112
8369;1342;rue E Mathéi;FR;1;3;164208;152717;25121C02-
8376;1342;rue A Haulotte;FR;1;23;162052;153253;25121C101
8391;1342;avenue L Fournet;FR;1;10;164538;152573;25121C2AJ
